INVENTORY_ID,PRODUCT_ID,WAREHOUSE_ID,STOCK_LEVEL,RESTOCK_DATE,SUPPLIER_ID,STORAGE_CONDITION,INVENTORY_STATUS,LAST_AUDIT_DATE,REORDER_LEVEL,QUANTITY_IN_STOCK,RATING,SALES_VOLUME,WEIGHT,DISCOUNTS,SAFETY_STOCK,AVERAGE_MONTHLY_DEMAND,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
10100,prod-00038,39,3685,2024-12-25,51,Frozen,backordered,2024-08-12 14:56:40.643 Z,884,3685,"1,4112387872720600",6046,"8,435271299222870","5,46262272640861",321,640,2024-10-29,2025-02-17
10105,prod-00038,6,3051,2024-06-22,55,Temperature Controlled,in-stock,2024-03-31 14:56:40.643 Z,585,3051,"3,414230795961190",5811,"11,053350045906600","11,074898944698800",323,960,2024-05-02,2024-08-21
10135,prod-00038,24,2578,2024-01-07,73,Temperature Controlled,backordered,2024-06-13 14:56:40.644 Z,477,2578,"2,1161614284206900",4553,"20,771338086710200","11,695730939849700",134,429,2023-10-17,2024-02-06
10375,prod-00038,14,2433,2024-11-23,2,Temperature Controlled,backordered,2024-08-21 14:56:40.646 Z,833,2433,"3,046927309433460",5765,"23,966589639305800","17,689820988460400",43,268,2024-10-21,2024-12-25
10397,prod-00038,43,613,2024-04-27,63,Temperature Controlled,backordered,2024-08-06 14:56:40.646 Z,770,613,"4,553839306249400",4725,"23,710015521359700","6,4144676575425200",325,181,2024-01-01,2024-06-19
11141,prod-00038,2,4422,2024-11-13,13,Frozen,in-stock,2024-05-08 14:56:40.652 Z,72,4422,"4,913942342313130",2806,"44,132475552961500","28,529777895422100",481,900,2024-09-28,2024-12-22
13730,prod-00038,42,2100,2024-09-01,39,Frozen,backordered,2024-05-18 14:56:40.668 Z,724,2100,"1,7621470166860100",5915,"28,64100830000290","18,510101199568100",137,539,2024-07-15,2024-10-13
14259,prod-00038,41,1523,2024-08-04,5,Ambient,in-stock,2024-04-10 14:56:40.671 Z,825,1523,"3,322611024103730",7118,"30,18248953829330","7,1219683649318300",482,682,2024-06-18,2024-10-16
14322,prod-00038,5,3614,2024-05-20,56,Frozen,in-stock,2024-05-18 14:56:40.671 Z,732,3614,"4,596970246032310",3135,"33,06485464370570","15,30345920359720",405,334,2024-04-20,2024-08-10
15171,prod-00038,50,4800,2024-07-17,71,Temperature Controlled,in-stock,2024-08-22 14:56:40.676 Z,324,4800,"3,6659446518913200",2033,"14,482045640887500","0,0802750915681194",454,699,2024-05-26,2024-08-27
16250,prod-00038,3,3040,2024-01-20,86,Frozen,backordered,2024-07-22 14:56:40.683 Z,242,3040,"3,9428949557683100",7682,"33,88441508729110","23,67959457506630",140,226,2023-09-04,2024-03-19
16741,prod-00038,30,4294,2024-05-23,85,Ambient,backordered,2024-07-13 14:56:40.703 Z,114,4294,"3,5293357355525000",724,"48,80505614484640","24,262180256521100",225,856,2024-03-28,2024-08-09
17653,prod-00038,18,393,2024-09-13,6,Temperature Controlled,backordered,2024-05-09 14:56:40.712 Z,271,393,"1,471964257855150",955,"19,185708674738900","28,119763826137500",88,721,2024-05-24,2024-10-18
19473,prod-00038,25,1874,2024-05-17,51,Ambient,backordered,2024-07-03 14:56:40.734 Z,339,1874,"3,7141156205990800",8716,"19,996577832079800","5,8350549361258700",71,28,2024-01-13,2024-07-21
8,prod-00595,29,3176,2024-09-28,3,Temperature Controlled,backordered,2024-06-06 14:56:40.567 Z,216,3176,"2,002000374394370",8022,"25,860156755968300","19,86383037649360",449,293,2024-08-03,2024-11-09
2652,prod-00595,44,2934,2024-07-12,3,Frozen,backordered,2024-08-22 14:56:40.581 Z,390,2934,"3,0258588152296200",3789,"42,482248227794900","24,841127422067700",150,810,2024-03-08,2024-09-18
3250,prod-00595,22,955,2024-05-07,21,Frozen,in-stock,2024-05-18 14:56:40.584 Z,418,955,"1,4335290174392900",9201,"32,70860585582830","10,816260205289600",138,319,2023-11-16,2024-08-03
4816,prod-00595,1,4488,2024-02-17,29,Temperature Controlled,in-stock,2024-06-27 14:56:40.593 Z,827,4488,"2,503130502239050",2818,"41,76965079107850","25,037934676570700",435,509,2023-10-15,2024-03-26
5617,prod-00595,25,1386,2024-10-22,23,Ambient,backordered,2024-06-19 14:56:40.602 Z,869,1386,"1,3651229242969400",5346,"45,267941306934800","24,516475453916800",485,172,2024-08-30,2024-12-29
6343,prod-00595,49,4926,2024-10-14,37,Temperature Controlled,backordered,2024-03-15 14:56:40.609 Z,441,4926,"1,3524603241909300",5681,"1,9416519921667100","20,31409677696970",332,129,2024-05-28,2025-01-06
7093,prod-00595,10,2731,2024-05-25,83,Frozen,backordered,2024-04-01 14:56:40.616 Z,311,2731,"4,5194327751206",6662,"13,66858451290690","3,4799167235846700",44,273,2024-02-24,2024-08-08
8570,prod-00595,22,2051,2024-03-12,9,Ambient,in-stock,2024-04-22 14:56:40.629 Z,640,2051,"1,4391212812081700",7461,"2,6750771549619600","17,82249488674450",219,798,2024-02-03,2024-06-03
9452,prod-00595,43,4982,2024-02-25,78,Ambient,backordered,2024-06-15 14:56:40.637 Z,690,4982,"2,5326705894967900",4787,"12,865377801948400","1,2610711343671600",53,235,2023-11-20,2024-05-14
16567,prod-00595,41,132,2024-09-24,65,Ambient,in-stock,2024-05-20 14:56:40.701 Z,545,132,"3,4328877639034900",2296,"49,26683920882860","14,365471649658800",370,97,2024-08-01,2024-12-08
18394,prod-00595,43,4809,2024-07-21,51,Frozen,backordered,2024-04-17 14:56:40.719 Z,280,4809,"3,5971281292455100",743,"43,86168595275380","20,54049287855360",30,979,2024-06-07,2024-09-28
19173,prod-00595,43,2803,2024-07-28,100,Temperature Controlled,in-stock,2024-05-22 14:56:40.726 Z,284,2803,"3,2843516282352200",9340,"42,57826187563250","19,432504805233000",483,671,2024-06-16,2024-09-13
19287,prod-00595,29,3165,2024-09-30,6,Ambient,in-stock,2024-05-22 14:56:40.732 Z,388,3165,"2,353170102731540",2519,"49,08757773987510","12,09062357700140",266,912,2024-07-09,2024-12-12
19389,prod-00595,41,2553,2024-06-03,66,Frozen,backordered,2024-06-01 14:56:40.733 Z,59,2553,"3,968063255055850",4062,"35,69978789897070","3,084626173337860",49,173,2024-03-31,2024-07-27
9,prod-00384,18,3022,2024-08-04,45,Ambient,in-stock,2024-08-12 14:56:40.567 Z,295,3022,"4,026172959408630",7425,"21,320146686579500","24,22916674230590",416,924,2024-05-02,2024-10-20
1211,prod-00384,44,3660,2024-06-14,13,Ambient,in-stock,2024-03-04 14:56:40.574 Z,205,3660,"2,247679393676380",2098,"0,9906654963972090","17,496794025168800",269,889,2024-04-24,2024-07-27
2731,prod-00384,22,684,2024-10-27,9,Temperature Controlled,backordered,2024-04-11 14:56:40.581 Z,249,684,"4,158121272699700",4838,"14,726923607258200","5,596101298088540",174,179,2024-08-10,2024-11-26
3275,prod-00384,15,4064,2024-05-01,88,Ambient,in-stock,2024-08-12 14:56:40.584 Z,569,4064,"1,762870759223840",1541,"49,039466811295300","15,553095205880800",179,611,2023-11-24,2024-07-29
3575,prod-00384,48,8,2024-02-22,92,Ambient,in-stock,2024-03-23 14:56:40.585 Z,862,8,"3,5451744934349700",7299,"30,868136617615600","14,487715922722100",71,602,2023-10-30,2024-04-13
3696,prod-00384,44,4366,2024-10-09,69,Ambient,in-stock,2024-04-21 14:56:40.586 Z,812,4366,"3,7561425155374800",1761,"39,61121772005330","2,073100385258500",442,983,2024-05-25,2025-01-01
4870,prod-00384,35,2800,2024-02-20,64,Temperature Controlled,backordered,2024-07-16 14:56:40.593 Z,191,2800,"2,7000364641021000",2852,"13,095640452289800","11,23276024035570",419,334,2023-11-04,2024-05-07
5029,prod-00384,10,954,2024-06-15,26,Temperature Controlled,backordered,2024-05-24 14:56:40.594 Z,103,954,"3,27663763688009",5662,"43,87858279582520","3,3628523816067700",180,413,2024-01-17,2024-08-17
6561,prod-00384,24,2688,2024-08-06,44,Temperature Controlled,backordered,2024-05-14 14:56:40.611 Z,428,2688,"1,150058054209040",1783,"15,225318366865000","5,250992506494080",407,533,2024-04-13,2024-09-29
7704,prod-00384,15,3262,2024-01-19,35,Ambient,in-stock,2024-07-23 14:56:40.622 Z,503,3262,"3,2150866626058000",4446,"12,907695737263500","10,903246782722400",71,488,2023-09-27,2024-03-19
8792,prod-00384,2,2712,2024-06-18,23,Temperature Controlled,backordered,2024-06-05 14:56:40.631 Z,302,2712,"3,5953022926863400",494,"4,985232839573770","22,20357226162400",458,765,2024-01-25,2024-08-20
8806,prod-00384,6,1186,2024-03-13,74,Temperature Controlled,backordered,2024-03-24 14:56:40.631 Z,505,1186,"4,543883024573520",4042,"27,60882624451030","15,4407609706194",42,799,2023-10-30,2024-05-13
9094,prod-00384,2,392,2024-05-16,32,Ambient,backordered,2024-08-20 14:56:40.634 Z,648,392,"1,4101797942008300",2459,"14,267844747019600","0,1640130300575050",160,406,2024-04-07,2024-07-25
9711,prod-00384,32,2466,2024-10-15,16,Temperature Controlled,backordered,2024-04-14 14:56:40.640 Z,783,2466,"4,707756541062990",4452,"12,08605980580420","1,251405056077960",180,858,2024-05-26,2024-12-02
11213,prod-00384,26,2007,2024-02-12,12,Frozen,backordered,2024-04-23 14:56:40.653 Z,412,2007,"2,281277523559230",9133,"14,53661928370890","14,002382306337500",205,728,2023-10-18,2024-05-03
12041,prod-00384,41,2039,2024-04-13,25,Ambient,in-stock,2024-03-25 14:56:40.658 Z,324,2039,"3,670874379558480",9164,"29,74031857413690","17,2122903737554",72,606,2023-11-07,2024-05-15
13138,prod-00384,50,2323,2024-07-23,23,Frozen,in-stock,2024-07-16 14:56:40.664 Z,308,2323,"3,6973807408384500",4102,"22,28907478066370","19,08274065305880",440,985,2024-02-01,2024-08-24
14234,prod-00384,20,2322,2024-01-05,37,Temperature Controlled,backordered,2024-08-24 14:56:40.671 Z,194,2322,"4,015027307530860",6332,"13,780172050127800","1,51176755727773",64,748,2023-09-21,2024-03-12
16167,prod-00384,4,2893,2024-06-19,97,Frozen,in-stock,2024-07-19 14:56:40.682 Z,426,2893,"3,788610567607380",5838,"24,505157325323800","4,190421616535200",108,506,2024-03-04,2024-09-11
16362,prod-00384,39,397,2024-08-22,37,Temperature Controlled,backordered,2024-05-11 14:56:40.683 Z,460,397,"4,228938083106070",8439,"28,64850150896780","19,81862495414360",155,87,2024-07-08,2024-10-27
18100,prod-00384,38,1590,2024-11-09,22,Frozen,in-stock,2024-08-05 14:56:40.716 Z,735,1590,"2,4801799197856800",6067,"3,1026770774960600","19,09676537701980",458,177,2024-06-10,2024-12-24
18361,prod-00384,41,953,2024-07-09,24,Frozen,backordered,2024-03-02 14:56:40.718 Z,207,953,"4,835708917286450",6177,"25,42207564036210","8,884951947630810",104,890,2024-03-27,2024-08-30
10,prod-00196,46,3578,2024-08-03,44,Ambient,in-stock,2024-05-01 14:56:40.567 Z,657,3578,"4,077077761443270",8214,"17,46650900813530","18,24726521160710",455,586,2024-03-27,2024-09-12
606,prod-00196,24,4456,2024-06-04,69,Ambient,backordered,2024-05-23 14:56:40.570 Z,538,4456,"4,131890328141340",9815,"43,620118710755900","16,4717527204434",236,551,2024-01-29,2024-08-22
674,prod-00196,22,3776,2024-06-09,76,Ambient,backordered,2024-05-31 14:56:40.571 Z,323,3776,"1,4533005214696000",8301,"0,9562374968785660","13,22782598644070",89,903,2024-02-05,2024-08-31
2968,prod-00196,25,2864,2024-06-29,80,Temperature Controlled,backordered,2024-03-10 14:56:40.583 Z,640,2864,"2,2895607589040600",9519,"41,51615809026480","25,646941417432200",116,255,2024-04-09,2024-09-02
3368,prod-00196,8,4432,2024-07-10,55,Temperature Controlled,backordered,2024-08-23 14:56:40.585 Z,385,4432,"3,18496743910653",975,"3,472108012425540","8,491428094839090",366,842,2024-02-14,2024-09-06
3517,prod-00196,24,4388,2024-06-23,56,Temperature Controlled,backordered,2024-03-28 14:56:40.585 Z,622,4388,"3,6307422653786500",9170,"48,637597845547200","12,791614488371600",255,847,2024-03-15,2024-07-25
3604,prod-00196,15,4825,2024-07-16,89,Ambient,in-stock,2024-06-26 14:56:40.586 Z,500,4825,"3,3018065589114000",1331,"1,9506859634372000","10,52657212315300",402,613,2024-04-28,2024-09-15
9784,prod-00196,48,1016,2024-04-10,62,Temperature Controlled,backordered,2024-08-01 14:56:40.640 Z,998,1016,"4,420730742553770",3289,"33,388635819240500","28,07472398910530",171,89,2024-01-21,2024-05-20
10083,prod-00196,36,329,2024-08-23,47,Ambient,in-stock,2024-04-12 14:56:40.643 Z,334,329,"1,409621231977340",787,"41,542385862871600","22,243843204959400",233,405,2024-06-23,2024-10-10
10160,prod-00196,34,3339,2024-10-10,63,Ambient,backordered,2024-06-20 14:56:40.644 Z,969,3339,"3,338015873954670",5442,"33,841153701107800","25,449832070619400",192,671,2024-05-29,2024-12-22
10858,prod-00196,18,3843,2024-05-08,87,Temperature Controlled,backordered,2024-05-22 14:56:40.650 Z,550,3843,"2,5025265290307000",9420,"45,48363537997970","16,675798638314000",227,170,2024-01-07,2024-06-20
11539,prod-00196,44,3055,2024-02-03,69,Ambient,in-stock,2024-06-13 14:56:40.655 Z,592,3055,"4,372247432264740",6968,"26,102066480398700","9,237564981566220",169,395,2023-12-12,2024-03-26
11759,prod-00196,42,4505,2024-09-27,18,Temperature Controlled,backordered,2024-04-25 14:56:40.656 Z,341,4505,"3,0470672903125900",6609,"31,731368675183800","29,073259765842500",261,468,2024-08-07,2024-11-28
12397,prod-00196,35,2468,2024-08-15,64,Temperature Controlled,backordered,2024-07-04 14:56:40.660 Z,444,2468,"2,623794488828550",3396,"7,415485071715790","4,927225926865790",34,441,2024-03-19,2024-09-23
12728,prod-00196,10,3574,2024-05-13,76,Ambient,backordered,2024-06-08 14:56:40.662 Z,445,3574,"2,535886103798520",2109,"23,15518909660240","4,404458114603060",364,601,2023-11-18,2024-07-04
13686,prod-00196,47,103,2024-04-09,9,Temperature Controlled,backordered,2024-08-15 14:56:40.667 Z,53,103,"3,3290282722666900",3695,"28,256326197552300","25,887016764363100",62,178,2023-12-30,2024-07-06
14436,prod-00196,46,4457,2024-11-18,65,Temperature Controlled,in-stock,2024-05-15 14:56:40.672 Z,383,4457,"1,6743863756534600",8983,"39,509177067428800","11,217984767363700",374,793,2024-06-30,2025-01-04
17189,prod-00196,23,827,2024-05-07,1,Temperature Controlled,backordered,2024-04-26 14:56:40.707 Z,585,827,"4,306410510522270",6954,"15,849099870035700","11,509914334920000",452,300,2024-03-02,2024-06-28
18212,prod-00196,17,1445,2024-11-11,53,Temperature Controlled,backordered,2024-07-10 14:56:40.717 Z,688,1445,"1,5540172104203000",8664,"27,98163721255350","2,059461417945910",57,852,2024-06-12,2025-01-11
18943,prod-00196,35,3692,2024-10-27,37,Ambient,backordered,2024-03-07 14:56:40.724 Z,681,3692,"4,278375684026070",9830,"46,26676093948730","20,076097875196900",326,986,2024-06-13,2024-12-09
11,prod-00633,33,2391,2024-07-04,2,Ambient,backordered,2024-06-16 14:56:40.567 Z,773,2391,"3,9740730859345500",6033,"35,159384819865700","7,205216778021620",61,158,2024-02-05,2024-08-10
239,prod-00633,24,1657,2024-11-26,10,Ambient,in-stock,2024-08-03 14:56:40.568 Z,349,1657,"4,529694963174880",6432,"32,60115774179010","4,576149568499830",397,372,2024-08-25,2025-02-15
3911,prod-00633,9,4120,2024-11-23,1,Ambient,backordered,2024-06-21 14:56:40.588 Z,592,4120,"3,956360221611190",1084,"0,8414669762114690","6,732320936116080",197,915,2024-08-24,2025-02-05
6086,prod-00633,43,2659,2024-02-13,55,Ambient,backordered,2024-03-01 14:56:40.607 Z,960,2659,"4,921984728275950",2857,"10,861720490959800","23,933453137456800",92,922,2023-09-02,2024-05-05
8768,prod-00633,39,1037,2024-09-03,65,Temperature Controlled,backordered,2024-03-19 14:56:40.631 Z,419,1037,"1,5722196450238000",8483,"2,0361201105516200","7,68065159840755",476,980,2024-03-11,2024-11-29
9364,prod-00633,32,2153,2024-12-07,62,Ambient,backordered,2024-05-27 14:56:40.636 Z,917,2153,"1,69702478700933",245,"1,7866493785971100","0,4488165033510820",56,130,2024-10-07,2025-01-18
9912,prod-00633,49,3485,2024-07-01,39,Temperature Controlled,backordered,2024-07-19 14:56:40.642 Z,675,3485,"4,303421923139620",9089,"41,29612939505640","11,970018080799400",455,644,2024-03-04,2024-08-14
10152,prod-00633,11,2668,2024-08-13,69,Frozen,backordered,2024-07-19 14:56:40.644 Z,52,2668,"1,2653167725681300",6873,"11,400264260933500","22,56730651087560",254,221,2024-03-06,2024-10-05
10241,prod-00633,39,3622,2024-05-27,21,Ambient,in-stock,2024-05-14 14:56:40.645 Z,219,3622,"2,459642006358320",3624,"17,219022682809700","3,9102133078416100",443,140,2024-03-22,2024-07-15
10363,prod-00633,23,4128,2024-03-12,61,Frozen,in-stock,2024-03-20 14:56:40.646 Z,814,4128,"3,4334001974998000",1656,"11,50993976162500","13,74198976990550",54,27,2023-10-15,2024-05-26
11319,prod-00633,25,433,2024-06-29,30,Ambient,in-stock,2024-08-22 14:56:40.653 Z,499,433,"3,570314744733860",8482,"9,71942671216687","1,4019905936902300",372,823,2024-05-12,2024-08-10
11505,prod-00633,42,494,2024-11-15,11,Temperature Controlled,backordered,2024-07-02 14:56:40.654 Z,176,494,"1,9620075554068900",4541,"8,88794615020236","15,876472386040600",33,772,2024-10-01,2024-12-17
12654,prod-00633,38,1772,2024-06-09,88,Temperature Controlled,backordered,2024-06-24 14:56:40.662 Z,958,1772,"1,4178405555235100",6708,"41,612050564566200","17,016333895260700",82,780,2024-03-16,2024-08-12
12834,prod-00633,27,2816,2024-12-25,51,Frozen,in-stock,2024-06-05 14:56:40.663 Z,199,2816,"4,197584769972560",1071,"18,182132263386000","18,539207851063000",464,662,2024-09-25,2025-03-12
14592,prod-00633,44,1049,2024-10-18,28,Frozen,in-stock,2024-05-31 14:56:40.673 Z,353,1049,"1,2780283404703900",3239,"12,843040817022800","26,103689180639300",377,470,2024-08-25,2024-11-22
14847,prod-00633,50,1281,2024-05-04,25,Temperature Controlled,in-stock,2024-03-01 14:56:40.674 Z,684,1281,"3,4162921218048800",3363,"30,104119752063400","25,50617521008110",158,798,2024-02-23,2024-06-20
15711,prod-00633,41,1415,2024-12-11,27,Frozen,in-stock,2024-06-23 14:56:40.680 Z,537,1415,"4,861791351288420",9966,"34,329284170319300","19,542247887128000",408,696,2024-09-19,2025-01-10
17113,prod-00633,30,1360,2024-12-12,62,Frozen,in-stock,2024-04-06 14:56:40.707 Z,445,1360,"2,9079755292136500",3003,"10,420121680928100","15,927705185805800",151,359,2024-10-20,2025-03-08
12,prod-00845,31,151,2024-01-05,56,Temperature Controlled,backordered,2024-04-27 14:56:40.567 Z,476,151,"3,392718939280860",3001,"37,86700844244860","7,0879146906799100",68,630,2023-08-24,2024-03-29
228,prod-00845,3,3335,2024-04-18,20,Temperature Controlled,backordered,2024-03-11 14:56:40.568 Z,774,3335,"2,254768260618830",7332,"36,64497286713760","8,223478076265630",164,382,2023-12-03,2024-05-18
255,prod-00845,47,4217,2024-12-29,74,Frozen,backordered,2024-03-24 14:56:40.568 Z,540,4217,"4,538628591180260",4238,"25,952035071248200","1,0212134209915700",283,855,2024-09-06,2025-03-15
1095,prod-00845,25,2291,2024-08-21,91,Temperature Controlled,backordered,2024-04-23 14:56:40.573 Z,756,2291,"1,0774208937350300",108,"42,47078029868290","5,829235803025670",41,272,2024-06-16,2024-10-08
1355,prod-00845,17,345,2024-10-05,14,Frozen,in-stock,2024-07-05 14:56:40.575 Z,565,345,"2,141827056628630",8904,"8,97963332197922","20,396112586994000",272,11,2024-05-01,2024-12-15
1502,prod-00845,33,4852,2024-02-25,69,Frozen,backordered,2024-05-01 14:56:40.575 Z,829,4852,"1,124339779798790",3979,"22,661792368732800","8,535100891382790",409,777,2023-09-22,2024-05-08
2088,prod-00845,21,2637,2024-06-05,20,Temperature Controlled,in-stock,2024-08-07 14:56:40.578 Z,885,2637,"3,0837639182977300",6603,"25,92282228012980","5,214370742317360",185,842,2023-12-20,2024-07-15
2154,prod-00845,38,3910,2024-12-05,87,Ambient,in-stock,2024-03-06 14:56:40.578 Z,541,3910,"2,419469689355080",3,"25,604983991806300","8,791337519831360",322,759,2024-07-09,2025-02-10
3239,prod-00845,25,1419,2024-02-28,32,Frozen,backordered,2024-03-05 14:56:40.584 Z,890,1419,"1,855787848545410",6753,"16,566254945747500","17,96523169623450",51,88,2024-01-07,2024-05-20
3865,prod-00845,8,880,2024-08-01,44,Ambient,in-stock,2024-04-20 14:56:40.588 Z,549,880,"3,161944930753390",8664,"24,86791257228940","29,446972852174200",474,330,2024-02-15,2024-09-30
4834,prod-00845,41,4960,2024-10-24,99,Temperature Controlled,in-stock,2024-04-26 14:56:40.593 Z,634,4960,"4,184099494427130",8430,"35,51794042778590","10,876712252322700",101,870,2024-05-04,2025-01-20
5889,prod-00845,11,3699,2024-11-21,51,Temperature Controlled,in-stock,2024-06-24 14:56:40.605 Z,841,3699,"2,5983730094351100",9420,"28,975356710199000","1,0428489589391",237,230,2024-06-25,2025-02-17
6455,prod-00845,15,4502,2024-08-07,70,Temperature Controlled,backordered,2024-03-19 14:56:40.610 Z,623,4502,"4,499316556794610",933,"37,82288439439660","12,973544796995300",272,85,2024-06-06,2024-10-25
7400,prod-00845,34,3461,2024-07-15,96,Ambient,backordered,2024-08-06 14:56:40.619 Z,907,3461,"4,525645618943460",746,"8,831052779554990","18,41115397946580",300,422,2024-04-16,2024-09-26
7710,prod-00845,36,1084,2024-11-06,54,Ambient,backordered,2024-06-03 14:56:40.622 Z,736,1084,"4,247392814848560",2777,"14,121313539350600","11,7862177165328",402,989,2024-07-19,2024-12-30
