INVENTORY_ID,REORDER_LEVEL,PRODUCT_ID,QUANTITY_IN_STOCK,WAREHOUSE_ID,RATING,STOCK_LEVEL,SALES_VOLUME,RESTOCK_DATE,WEIGHT,SUPPLIER_ID,DISCOUNTS,STORAGE_CONDITION,SAFETY_STOCK,INVENTORY_STATUS,AVERAGE_MONTHLY_DEMAND,LAST_AUDIT_DATE,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
9823,863,prod-00038,2028,28,"1,062457725360480",2028,7855,2024-09-22,"27,975073991916900",62,"9,222883972934560",Frozen,430,in-stock,53,2024-03-17 14:56:40.641 Z,2024-05-15,2024-11-21
10100,884,prod-00038,3685,39,"1,4112387872720600",3685,6046,2024-12-25,"8,435271299222870",51,"5,46262272640861",Frozen,321,backordered,640,2024-08-12 14:56:40.643 Z,2024-10-29,2025-02-17
10105,585,prod-00038,3051,6,"3,414230795961190",3051,5811,2024-06-22,"11,053350045906600",55,"11,074898944698800",Temperature Controlled,323,in-stock,960,2024-03-31 14:56:40.643 Z,2024-05-02,2024-08-21
10135,477,prod-00038,2578,24,"2,1161614284206900",2578,4553,2024-01-07,"20,771338086710200",73,"11,695730939849700",Temperature Controlled,134,backordered,429,2024-06-13 14:56:40.644 Z,2023-10-17,2024-02-06
10375,833,prod-00038,2433,14,"3,046927309433460",2433,5765,2024-11-23,"23,966589639305800",2,"17,689820988460400",Temperature Controlled,43,backordered,268,2024-08-21 14:56:40.646 Z,2024-10-21,2024-12-25
10397,770,prod-00038,613,43,"4,553839306249400",613,4725,2024-04-27,"23,710015521359700",63,"6,4144676575425200",Temperature Controlled,325,backordered,181,2024-08-06 14:56:40.646 Z,2024-01-01,2024-06-19
11141,72,prod-00038,4422,2,"4,913942342313130",4422,2806,2024-11-13,"44,132475552961500",13,"28,529777895422100",Frozen,481,in-stock,900,2024-05-08 14:56:40.652 Z,2024-09-28,2024-12-22
13730,724,prod-00038,2100,42,"1,7621470166860100",2100,5915,2024-09-01,"28,64100830000290",39,"18,510101199568100",Frozen,137,backordered,539,2024-05-18 14:56:40.668 Z,2024-07-15,2024-10-13
14259,825,prod-00038,1523,41,"3,322611024103730",1523,7118,2024-08-04,"30,18248953829330",5,"7,1219683649318300",Ambient,482,in-stock,682,2024-04-10 14:56:40.671 Z,2024-06-18,2024-10-16
14322,732,prod-00038,3614,5,"4,596970246032310",3614,3135,2024-05-20,"33,06485464370570",56,"15,30345920359720",Frozen,405,in-stock,334,2024-05-18 14:56:40.671 Z,2024-04-20,2024-08-10
15171,324,prod-00038,4800,50,"3,6659446518913200",4800,2033,2024-07-17,"14,482045640887500",71,"0,0802750915681194",Temperature Controlled,454,in-stock,699,2024-08-22 14:56:40.676 Z,2024-05-26,2024-08-27
16250,242,prod-00038,3040,3,"3,9428949557683100",3040,7682,2024-01-20,"33,88441508729110",86,"23,67959457506630",Frozen,140,backordered,226,2024-07-22 14:56:40.683 Z,2023-09-04,2024-03-19
16741,114,prod-00038,4294,30,"3,5293357355525000",4294,724,2024-05-23,"48,80505614484640",85,"24,262180256521100",Ambient,225,backordered,856,2024-07-13 14:56:40.703 Z,2024-03-28,2024-08-09
17653,271,prod-00038,393,18,"1,471964257855150",393,955,2024-09-13,"19,185708674738900",6,"28,119763826137500",Temperature Controlled,88,backordered,721,2024-05-09 14:56:40.712 Z,2024-05-24,2024-10-18
19473,339,prod-00038,1874,25,"3,7141156205990800",1874,8716,2024-05-17,"19,996577832079800",51,"5,8350549361258700",Ambient,71,backordered,28,2024-07-03 14:56:40.734 Z,2024-01-13,2024-07-21
8,216,prod-00595,3176,29,"2,002000374394370",3176,8022,2024-09-28,"25,860156755968300",3,"19,86383037649360",Temperature Controlled,449,backordered,293,2024-06-06 14:56:40.567 Z,2024-08-03,2024-11-09
2652,390,prod-00595,2934,44,"3,0258588152296200",2934,3789,2024-07-12,"42,482248227794900",3,"24,841127422067700",Frozen,150,backordered,810,2024-08-22 14:56:40.581 Z,2024-03-08,2024-09-18
3250,418,prod-00595,955,22,"1,4335290174392900",955,9201,2024-05-07,"32,70860585582830",21,"10,816260205289600",Frozen,138,in-stock,319,2024-05-18 14:56:40.584 Z,2023-11-16,2024-08-03
4816,827,prod-00595,4488,1,"2,503130502239050",4488,2818,2024-02-17,"41,76965079107850",29,"25,037934676570700",Temperature Controlled,435,in-stock,509,2024-06-27 14:56:40.593 Z,2023-10-15,2024-03-26
5617,869,prod-00595,1386,25,"1,3651229242969400",1386,5346,2024-10-22,"45,267941306934800",23,"24,516475453916800",Ambient,485,backordered,172,2024-06-19 14:56:40.602 Z,2024-08-30,2024-12-29
6343,441,prod-00595,4926,49,"1,3524603241909300",4926,5681,2024-10-14,"1,9416519921667100",37,"20,31409677696970",Temperature Controlled,332,backordered,129,2024-03-15 14:56:40.609 Z,2024-05-28,2025-01-06
7093,311,prod-00595,2731,10,"4,5194327751206",2731,6662,2024-05-25,"13,66858451290690",83,"3,4799167235846700",Frozen,44,backordered,273,2024-04-01 14:56:40.616 Z,2024-02-24,2024-08-08
8570,640,prod-00595,2051,22,"1,4391212812081700",2051,7461,2024-03-12,"2,6750771549619600",9,"17,82249488674450",Ambient,219,in-stock,798,2024-04-22 14:56:40.629 Z,2024-02-03,2024-06-03
9452,690,prod-00595,4982,43,"2,5326705894967900",4982,4787,2024-02-25,"12,865377801948400",78,"1,2610711343671600",Ambient,53,backordered,235,2024-06-15 14:56:40.637 Z,2023-11-20,2024-05-14
16567,545,prod-00595,132,41,"3,4328877639034900",132,2296,2024-09-24,"49,26683920882860",65,"14,365471649658800",Ambient,370,in-stock,97,2024-05-20 14:56:40.701 Z,2024-08-01,2024-12-08
18394,280,prod-00595,4809,43,"3,5971281292455100",4809,743,2024-07-21,"43,86168595275380",51,"20,54049287855360",Frozen,30,backordered,979,2024-04-17 14:56:40.719 Z,2024-06-07,2024-09-28
19173,284,prod-00595,2803,43,"3,2843516282352200",2803,9340,2024-07-28,"42,57826187563250",100,"19,432504805233000",Temperature Controlled,483,in-stock,671,2024-05-22 14:56:40.726 Z,2024-06-16,2024-09-13
19287,388,prod-00595,3165,29,"2,353170102731540",3165,2519,2024-09-30,"49,08757773987510",6,"12,09062357700140",Ambient,266,in-stock,912,2024-05-22 14:56:40.732 Z,2024-07-09,2024-12-12
19389,59,prod-00595,2553,41,"3,968063255055850",2553,4062,2024-06-03,"35,69978789897070",66,"3,084626173337860",Frozen,49,backordered,173,2024-06-01 14:56:40.733 Z,2024-03-31,2024-07-27
9,295,prod-00384,3022,18,"4,026172959408630",3022,7425,2024-08-04,"21,320146686579500",45,"24,22916674230590",Ambient,416,in-stock,924,2024-08-12 14:56:40.567 Z,2024-05-02,2024-10-20
1211,205,prod-00384,3660,44,"2,247679393676380",3660,2098,2024-06-14,"0,9906654963972090",13,"17,496794025168800",Ambient,269,in-stock,889,2024-03-04 14:56:40.574 Z,2024-04-24,2024-07-27
2731,249,prod-00384,684,22,"4,158121272699700",684,4838,2024-10-27,"14,726923607258200",9,"5,596101298088540",Temperature Controlled,174,backordered,179,2024-04-11 14:56:40.581 Z,2024-08-10,2024-11-26
3275,569,prod-00384,4064,15,"1,762870759223840",4064,1541,2024-05-01,"49,039466811295300",88,"15,553095205880800",Ambient,179,in-stock,611,2024-08-12 14:56:40.584 Z,2023-11-24,2024-07-29
3575,862,prod-00384,8,48,"3,5451744934349700",8,7299,2024-02-22,"30,868136617615600",92,"14,487715922722100",Ambient,71,in-stock,602,2024-03-23 14:56:40.585 Z,2023-10-30,2024-04-13
3696,812,prod-00384,4366,44,"3,7561425155374800",4366,1761,2024-10-09,"39,61121772005330",69,"2,073100385258500",Ambient,442,in-stock,983,2024-04-21 14:56:40.586 Z,2024-05-25,2025-01-01
4870,191,prod-00384,2800,35,"2,7000364641021000",2800,2852,2024-02-20,"13,095640452289800",64,"11,23276024035570",Temperature Controlled,419,backordered,334,2024-07-16 14:56:40.593 Z,2023-11-04,2024-05-07
5029,103,prod-00384,954,10,"3,27663763688009",954,5662,2024-06-15,"43,87858279582520",26,"3,3628523816067700",Temperature Controlled,180,backordered,413,2024-05-24 14:56:40.594 Z,2024-01-17,2024-08-17
6561,428,prod-00384,2688,24,"1,150058054209040",2688,1783,2024-08-06,"15,225318366865000",44,"5,250992506494080",Temperature Controlled,407,backordered,533,2024-05-14 14:56:40.611 Z,2024-04-13,2024-09-29
7704,503,prod-00384,3262,15,"3,2150866626058000",3262,4446,2024-01-19,"12,907695737263500",35,"10,903246782722400",Ambient,71,in-stock,488,2024-07-23 14:56:40.622 Z,2023-09-27,2024-03-19
8792,302,prod-00384,2712,2,"3,5953022926863400",2712,494,2024-06-18,"4,985232839573770",23,"22,20357226162400",Temperature Controlled,458,backordered,765,2024-06-05 14:56:40.631 Z,2024-01-25,2024-08-20
8806,505,prod-00384,1186,6,"4,543883024573520",1186,4042,2024-03-13,"27,60882624451030",74,"15,4407609706194",Temperature Controlled,42,backordered,799,2024-03-24 14:56:40.631 Z,2023-10-30,2024-05-13
9094,648,prod-00384,392,2,"1,4101797942008300",392,2459,2024-05-16,"14,267844747019600",32,"0,1640130300575050",Ambient,160,backordered,406,2024-08-20 14:56:40.634 Z,2024-04-07,2024-07-25
9711,783,prod-00384,2466,32,"4,707756541062990",2466,4452,2024-10-15,"12,08605980580420",16,"1,251405056077960",Temperature Controlled,180,backordered,858,2024-04-14 14:56:40.640 Z,2024-05-26,2024-12-02
11213,412,prod-00384,2007,26,"2,281277523559230",2007,9133,2024-02-12,"14,53661928370890",12,"14,002382306337500",Frozen,205,backordered,728,2024-04-23 14:56:40.653 Z,2023-10-18,2024-05-03
12041,324,prod-00384,2039,41,"3,670874379558480",2039,9164,2024-04-13,"29,74031857413690",25,"17,2122903737554",Ambient,72,in-stock,606,2024-03-25 14:56:40.658 Z,2023-11-07,2024-05-15
13138,308,prod-00384,2323,50,"3,6973807408384500",2323,4102,2024-07-23,"22,28907478066370",23,"19,08274065305880",Frozen,440,in-stock,985,2024-07-16 14:56:40.664 Z,2024-02-01,2024-08-24
14234,194,prod-00384,2322,20,"4,015027307530860",2322,6332,2024-01-05,"13,780172050127800",37,"1,51176755727773",Temperature Controlled,64,backordered,748,2024-08-24 14:56:40.671 Z,2023-09-21,2024-03-12
16167,426,prod-00384,2893,4,"3,788610567607380",2893,5838,2024-06-19,"24,505157325323800",97,"4,190421616535200",Frozen,108,in-stock,506,2024-07-19 14:56:40.682 Z,2024-03-04,2024-09-11
16362,460,prod-00384,397,39,"4,228938083106070",397,8439,2024-08-22,"28,64850150896780",37,"19,81862495414360",Temperature Controlled,155,backordered,87,2024-05-11 14:56:40.683 Z,2024-07-08,2024-10-27
18100,735,prod-00384,1590,38,"2,4801799197856800",1590,6067,2024-11-09,"3,1026770774960600",22,"19,09676537701980",Frozen,458,in-stock,177,2024-08-05 14:56:40.716 Z,2024-06-10,2024-12-24
18361,207,prod-00384,953,41,"4,835708917286450",953,6177,2024-07-09,"25,42207564036210",24,"8,884951947630810",Frozen,104,backordered,890,2024-03-02 14:56:40.718 Z,2024-03-27,2024-08-30
10,657,prod-00196,3578,46,"4,077077761443270",3578,8214,2024-08-03,"17,46650900813530",44,"18,24726521160710",Ambient,455,in-stock,586,2024-05-01 14:56:40.567 Z,2024-03-27,2024-09-12
606,538,prod-00196,4456,24,"4,131890328141340",4456,9815,2024-06-04,"43,620118710755900",69,"16,4717527204434",Ambient,236,backordered,551,2024-05-23 14:56:40.570 Z,2024-01-29,2024-08-22
674,323,prod-00196,3776,22,"1,4533005214696000",3776,8301,2024-06-09,"0,9562374968785660",76,"13,22782598644070",Ambient,89,backordered,903,2024-05-31 14:56:40.571 Z,2024-02-05,2024-08-31
2968,640,prod-00196,2864,25,"2,2895607589040600",2864,9519,2024-06-29,"41,51615809026480",80,"25,646941417432200",Temperature Controlled,116,backordered,255,2024-03-10 14:56:40.583 Z,2024-04-09,2024-09-02
3368,385,prod-00196,4432,8,"3,18496743910653",4432,975,2024-07-10,"3,472108012425540",55,"8,491428094839090",Temperature Controlled,366,backordered,842,2024-08-23 14:56:40.585 Z,2024-02-14,2024-09-06
3517,622,prod-00196,4388,24,"3,6307422653786500",4388,9170,2024-06-23,"48,637597845547200",56,"12,791614488371600",Temperature Controlled,255,backordered,847,2024-03-28 14:56:40.585 Z,2024-03-15,2024-07-25
3604,500,prod-00196,4825,15,"3,3018065589114000",4825,1331,2024-07-16,"1,9506859634372000",89,"10,52657212315300",Ambient,402,in-stock,613,2024-06-26 14:56:40.586 Z,2024-04-28,2024-09-15
9784,998,prod-00196,1016,48,"4,420730742553770",1016,3289,2024-04-10,"33,388635819240500",62,"28,07472398910530",Temperature Controlled,171,backordered,89,2024-08-01 14:56:40.640 Z,2024-01-21,2024-05-20
10083,334,prod-00196,329,36,"1,409621231977340",329,787,2024-08-23,"41,542385862871600",47,"22,243843204959400",Ambient,233,in-stock,405,2024-04-12 14:56:40.643 Z,2024-06-23,2024-10-10
10160,969,prod-00196,3339,34,"3,338015873954670",3339,5442,2024-10-10,"33,841153701107800",63,"25,449832070619400",Ambient,192,backordered,671,2024-06-20 14:56:40.644 Z,2024-05-29,2024-12-22
10858,550,prod-00196,3843,18,"2,5025265290307000",3843,9420,2024-05-08,"45,48363537997970",87,"16,675798638314000",Temperature Controlled,227,backordered,170,2024-05-22 14:56:40.650 Z,2024-01-07,2024-06-20
11539,592,prod-00196,3055,44,"4,372247432264740",3055,6968,2024-02-03,"26,102066480398700",69,"9,237564981566220",Ambient,169,in-stock,395,2024-06-13 14:56:40.655 Z,2023-12-12,2024-03-26
11759,341,prod-00196,4505,42,"3,0470672903125900",4505,6609,2024-09-27,"31,731368675183800",18,"29,073259765842500",Temperature Controlled,261,backordered,468,2024-04-25 14:56:40.656 Z,2024-08-07,2024-11-28
12397,444,prod-00196,2468,35,"2,623794488828550",2468,3396,2024-08-15,"7,415485071715790",64,"4,927225926865790",Temperature Controlled,34,backordered,441,2024-07-04 14:56:40.660 Z,2024-03-19,2024-09-23
12728,445,prod-00196,3574,10,"2,535886103798520",3574,2109,2024-05-13,"23,15518909660240",76,"4,404458114603060",Ambient,364,backordered,601,2024-06-08 14:56:40.662 Z,2023-11-18,2024-07-04
13686,53,prod-00196,103,47,"3,3290282722666900",103,3695,2024-04-09,"28,256326197552300",9,"25,887016764363100",Temperature Controlled,62,backordered,178,2024-08-15 14:56:40.667 Z,2023-12-30,2024-07-06
14436,383,prod-00196,4457,46,"1,6743863756534600",4457,8983,2024-11-18,"39,509177067428800",65,"11,217984767363700",Temperature Controlled,374,in-stock,793,2024-05-15 14:56:40.672 Z,2024-06-30,2025-01-04
17189,585,prod-00196,827,23,"4,306410510522270",827,6954,2024-05-07,"15,849099870035700",1,"11,509914334920000",Temperature Controlled,452,backordered,300,2024-04-26 14:56:40.707 Z,2024-03-02,2024-06-28
18212,688,prod-00196,1445,17,"1,5540172104203000",1445,8664,2024-11-11,"27,98163721255350",53,"2,059461417945910",Temperature Controlled,57,backordered,852,2024-07-10 14:56:40.717 Z,2024-06-12,2025-01-11
18943,681,prod-00196,3692,35,"4,278375684026070",3692,9830,2024-10-27,"46,26676093948730",37,"20,076097875196900",Ambient,326,backordered,986,2024-03-07 14:56:40.724 Z,2024-06-13,2024-12-09
11,773,prod-00633,2391,33,"3,9740730859345500",2391,6033,2024-07-04,"35,159384819865700",2,"7,205216778021620",Ambient,61,backordered,158,2024-06-16 14:56:40.567 Z,2024-02-05,2024-08-10
239,349,prod-00633,1657,24,"4,529694963174880",1657,6432,2024-11-26,"32,60115774179010",10,"4,576149568499830",Ambient,397,in-stock,372,2024-08-03 14:56:40.568 Z,2024-08-25,2025-02-15
3911,592,prod-00633,4120,9,"3,956360221611190",4120,1084,2024-11-23,"0,8414669762114690",1,"6,732320936116080",Ambient,197,backordered,915,2024-06-21 14:56:40.588 Z,2024-08-24,2025-02-05
6086,960,prod-00633,2659,43,"4,921984728275950",2659,2857,2024-02-13,"10,861720490959800",55,"23,933453137456800",Ambient,92,backordered,922,2024-03-01 14:56:40.607 Z,2023-09-02,2024-05-05
8768,419,prod-00633,1037,39,"1,5722196450238000",1037,8483,2024-09-03,"2,0361201105516200",65,"7,68065159840755",Temperature Controlled,476,backordered,980,2024-03-19 14:56:40.631 Z,2024-03-11,2024-11-29
9364,917,prod-00633,2153,32,"1,69702478700933",2153,245,2024-12-07,"1,7866493785971100",62,"0,4488165033510820",Ambient,56,backordered,130,2024-05-27 14:56:40.636 Z,2024-10-07,2025-01-18
9912,675,prod-00633,3485,49,"4,303421923139620",3485,9089,2024-07-01,"41,29612939505640",39,"11,970018080799400",Temperature Controlled,455,backordered,644,2024-07-19 14:56:40.642 Z,2024-03-04,2024-08-14
10152,52,prod-00633,2668,11,"1,2653167725681300",2668,6873,2024-08-13,"11,400264260933500",69,"22,56730651087560",Frozen,254,backordered,221,2024-07-19 14:56:40.644 Z,2024-03-06,2024-10-05
10241,219,prod-00633,3622,39,"2,459642006358320",3622,3624,2024-05-27,"17,219022682809700",21,"3,9102133078416100",Ambient,443,in-stock,140,2024-05-14 14:56:40.645 Z,2024-03-22,2024-07-15
10363,814,prod-00633,4128,23,"3,4334001974998000",4128,1656,2024-03-12,"11,50993976162500",61,"13,74198976990550",Frozen,54,in-stock,27,2024-03-20 14:56:40.646 Z,2023-10-15,2024-05-26
11319,499,prod-00633,433,25,"3,570314744733860",433,8482,2024-06-29,"9,71942671216687",30,"1,4019905936902300",Ambient,372,in-stock,823,2024-08-22 14:56:40.653 Z,2024-05-12,2024-08-10
11505,176,prod-00633,494,42,"1,9620075554068900",494,4541,2024-11-15,"8,88794615020236",11,"15,876472386040600",Temperature Controlled,33,backordered,772,2024-07-02 14:56:40.654 Z,2024-10-01,2024-12-17
12654,958,prod-00633,1772,38,"1,4178405555235100",1772,6708,2024-06-09,"41,612050564566200",88,"17,016333895260700",Temperature Controlled,82,backordered,780,2024-06-24 14:56:40.662 Z,2024-03-16,2024-08-12
12834,199,prod-00633,2816,27,"4,197584769972560",2816,1071,2024-12-25,"18,182132263386000",51,"18,539207851063000",Frozen,464,in-stock,662,2024-06-05 14:56:40.663 Z,2024-09-25,2025-03-12
14592,353,prod-00633,1049,44,"1,2780283404703900",1049,3239,2024-10-18,"12,843040817022800",28,"26,103689180639300",Frozen,377,in-stock,470,2024-05-31 14:56:40.673 Z,2024-08-25,2024-11-22
14847,684,prod-00633,1281,50,"3,4162921218048800",1281,3363,2024-05-04,"30,104119752063400",25,"25,50617521008110",Temperature Controlled,158,in-stock,798,2024-03-01 14:56:40.674 Z,2024-02-23,2024-06-20
15711,537,prod-00633,1415,41,"4,861791351288420",1415,9966,2024-12-11,"34,329284170319300",27,"19,542247887128000",Frozen,408,in-stock,696,2024-06-23 14:56:40.680 Z,2024-09-19,2025-01-10
17113,445,prod-00633,1360,30,"2,9079755292136500",1360,3003,2024-12-12,"10,420121680928100",62,"15,927705185805800",Frozen,151,in-stock,359,2024-04-06 14:56:40.707 Z,2024-10-20,2025-03-08
12,476,prod-00845,151,31,"3,392718939280860",151,3001,2024-01-05,"37,86700844244860",56,"7,0879146906799100",Temperature Controlled,68,backordered,630,2024-04-27 14:56:40.567 Z,2023-08-24,2024-03-29
228,774,prod-00845,3335,3,"2,254768260618830",3335,7332,2024-04-18,"36,64497286713760",20,"8,223478076265630",Temperature Controlled,164,backordered,382,2024-03-11 14:56:40.568 Z,2023-12-03,2024-05-18
255,540,prod-00845,4217,47,"4,538628591180260",4217,4238,2024-12-29,"25,952035071248200",74,"1,0212134209915700",Frozen,283,backordered,855,2024-03-24 14:56:40.568 Z,2024-09-06,2025-03-15
1095,756,prod-00845,2291,25,"1,0774208937350300",2291,108,2024-08-21,"42,47078029868290",91,"5,829235803025670",Temperature Controlled,41,backordered,272,2024-04-23 14:56:40.573 Z,2024-06-16,2024-10-08
1355,565,prod-00845,345,17,"2,141827056628630",345,8904,2024-10-05,"8,97963332197922",14,"20,396112586994000",Frozen,272,in-stock,11,2024-07-05 14:56:40.575 Z,2024-05-01,2024-12-15
1502,829,prod-00845,4852,33,"1,124339779798790",4852,3979,2024-02-25,"22,661792368732800",69,"8,535100891382790",Frozen,409,backordered,777,2024-05-01 14:56:40.575 Z,2023-09-22,2024-05-08
2088,885,prod-00845,2637,21,"3,0837639182977300",2637,6603,2024-06-05,"25,92282228012980",20,"5,214370742317360",Temperature Controlled,185,in-stock,842,2024-08-07 14:56:40.578 Z,2023-12-20,2024-07-15
2154,541,prod-00845,3910,38,"2,419469689355080",3910,3,2024-12-05,"25,604983991806300",87,"8,791337519831360",Ambient,322,in-stock,759,2024-03-06 14:56:40.578 Z,2024-07-09,2025-02-10
3239,890,prod-00845,1419,25,"1,855787848545410",1419,6753,2024-02-28,"16,566254945747500",32,"17,96523169623450",Frozen,51,backordered,88,2024-03-05 14:56:40.584 Z,2024-01-07,2024-05-20
3865,549,prod-00845,880,8,"3,161944930753390",880,8664,2024-08-01,"24,86791257228940",44,"29,446972852174200",Ambient,474,in-stock,330,2024-04-20 14:56:40.588 Z,2024-02-15,2024-09-30
4834,634,prod-00845,4960,41,"4,184099494427130",4960,8430,2024-10-24,"35,51794042778590",99,"10,876712252322700",Temperature Controlled,101,in-stock,870,2024-04-26 14:56:40.593 Z,2024-05-04,2025-01-20
5889,841,prod-00845,3699,11,"2,5983730094351100",3699,9420,2024-11-21,"28,975356710199000",51,"1,0428489589391",Temperature Controlled,237,in-stock,230,2024-06-24 14:56:40.605 Z,2024-06-25,2025-02-17
6455,623,prod-00845,4502,15,"4,499316556794610",4502,933,2024-08-07,"37,82288439439660",70,"12,973544796995300",Temperature Controlled,272,backordered,85,2024-03-19 14:56:40.610 Z,2024-06-06,2024-10-25
7400,907,prod-00845,3461,34,"4,525645618943460",3461,746,2024-07-15,"8,831052779554990",96,"18,41115397946580",Ambient,300,backordered,422,2024-08-06 14:56:40.619 Z,2024-04-16,2024-09-26
7710,736,prod-00845,1084,36,"4,247392814848560",1084,2777,2024-11-06,"14,121313539350600",54,"11,7862177165328",Ambient,402,backordered,989,2024-06-03 14:56:40.622 Z,2024-07-19,2024-12-30
